Survey,CSA,CBSA,MONCOV,CBSA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,Code,Code,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
202312,298,27140,C,Jackson  MS ,1159,1159,302232,2,4,494,1,3,131,7,54,6913,919,919,240033,0,0,0,0,0,0,7,54,6913
202312,300,27260,C,Jacksonville  FL ,12402,12402,3331465,151,302,41054,34,135,8281,190,7414,1086199,11174,11174,2838438,136,272,35119,34,135,8281,182,7122,1032258
202312,304,27740,C,Johnson City  TN ,754,754,220784,26,52,6195,4,13,1774,11,214,34714,570,570,192706,26,52,6195,4,13,1774,11,214,34714
202312,304,28700,C,Kingsport-Bristol  TN-VA ,745,745,196288,1,2,450,2,6,692,10,50,3339,552,552,172309,1,2,450,0,0,0,0,0,0
202312,306,27780,C,Johnstown  PA ,72,72,17750,0,0,0,0,0,0,0,0,0,1,1,409,0,0,0,0,0,0,0,0,0
202312,308,27860,C,Jonesboro  AR ,608,608,93965,55,110,7859,60,202,10434,16,103,5705,85,85,15313,6,12,1081,3,10,500,1,6,200
202312,309,27900,C,Joplin  MO ,518,518,97740,46,92,11673,8,32,1573,15,127,12539,380,380,74955,45,90,11362,8,32,1573,4,72,9815
202312,310,12980,C,Battle Creek  MI ,78,78,14410,0,0,0,0,0,0,0,0,0,8,8,2328,0,0,0,0,0,0,0,0,0
202312,310,28020,C,Kalamazoo-Portage  MI ,400,400,114679,1,2,501,2,7,1840,6,300,34590,387,387,108189,1,2,501,2,7,1840,6,300,34590
202312,312,28140,C,Kansas City  MO-KS ,4266,4266,1499056,135,270,53830,54,204,44441,60,2733,469898,3896,3896,1380283,129,258,51860,54,204,44441,60,2733,469898
202312,312,29940,C,Lawrence  KS ,191,191,60908,8,16,2805,1,4,320,1,12,1500,184,184,59025,6,12,2412,1,4,320,1,12,1500
202312,312,41140,C,St. Joseph  MO-KS ,82,82,20656,1,2,200,0,0,0,2,12,1100,35,35,10293,0,0,0,0,0,0,2,12,1100
202312,313,28420,C,Kennewick-Richland  WA ,1090,1090,375752,8,16,4234,28,108,13732,29,845,123540,727,727,266412,6,12,3642,25,99,12176,10,308,39638
202312,313,47460,C,Walla Walla  WA ,184,184,54035,13,26,5018,0,0,0,2,32,4657,166,166,50717,8,16,2552,0,0,0,0,0,0
202312,315,28940,C,Knoxville  TN ,4204,4204,1199988,46,92,17342,38,132,23731,66,1952,379938,3526,3526,1037152,1,2,405,2,7,1001,34,1049,231579
202312,315,34100,C,Morristown  TN ,686,686,195515,6,12,760,28,103,9810,1,32,5250,511,511,165513,5,10,640,26,97,9450,1,32,5250
202312,316,29020,C,Kokomo  IN ,120,120,35399,12,24,6206,0,0,0,0,0,0,96,96,28022,12,24,6206,0,0,0,0,0,0
202312,318,29180,C,Lafayette  LA ,2011,2011,458067,0,0,0,0,0,0,28,378,43162,1463,1463,354724,0,0,0,0,0,0,28,378,43162
202312,320,29200,C,Lafayette-West Lafayette  IN ,506,506,185738,1,2,210,0,0,0,31,1597,240600,127,127,58894,0,0,0,0,0,0,5,880,153712
202312,324,29340,C,Lake Charles  LA ,560,560,120167,12,24,2133,0,0,0,11,432,85795,533,533,115082,11,22,1983,0,0,0,11,432,85795
202312,332,29820,C,Las Vegas-Henderson-Paradise  NV ,10087,10087,2988131,20,40,6544,57,210,32928,94,2736,459038,10069,10069,2971855,20,40,6544,57,210,32928,94,2736,459038
202312,336,30460,C,Lexington-Fayette  KY ,1307,1307,357228,10,20,3354,13,42,7829,35,996,95683,592,592,193109,6,12,2266,2,7,2700,10,160,13150
202312,338,30620,C,Lima  OH ,79,79,22734,3,6,720,2,6,400,0,0,0,27,27,8123,3,6,720,0,0,0,0,0,0
202312,339,30700,C,Lincoln  NE ,852,852,287452,3,6,1314,6,23,2816,45,1259,198834,809,809,273330,3,6,1314,6,23,2816,45,1259,198834
202312,340,30780,C,Little Rock-North Little Rock-Conway  AR ,1915,1915,485036,51,102,9913,14,53,5948,38,585,61360,1865,1865,477198,47,94,9217,14,53,5948,38,585,61360
202312,340,38220,C,Pine Bluff  AR ,43,43,7983,3,6,560,0,0,0,4,48,9865,30,30,5640,3,6,560,0,0,0,4,48,9865
202312,348,31080,C,Los Angeles-Long Beach-Anaheim  CA ,11810,11810,3384818,743,1486,354537,174,586,216029,511,16809,3142766,9706,9706,2830949,695,1390,329627,156,526,206020,374,13893,2592158
202312,348,37100,C,Oxnard-Thousand Oaks-Ventura  CA ,326,326,116517,0,0,0,28,91,20843,30,672,105943,107,107,35594,0,0,0,20,67,17183,19,521,89799
202312,348,40140,C,Riverside-San Bernardino-Ontario  CA ,11924,11924,3419752,98,196,25768,72,261,51228,609,7329,965782,6846,6846,1950057,40,80,17856,57,212,42376,527,5850,744199
202312,350,21060,C,Elizabethtown-Fort Knox  KY ,536,536,125202,61,122,14999,52,203,25342,38,995,110520,484,484,110868,56,112,13563,52,203,25342,38,995,110520
202312,350,31140,C,Louisville-Jefferson County  KY-IN ,2930,2930,909611,49,98,16694,13,47,6666,136,3735,526882,2802,2802,874740,49,98,16694,13,47,6666,126,3667,515839
202312,352,31180,C,Lubbock  TX ,1952,1952,469053,13,26,2811,0,0,0,49,536,58356,1928,1928,463178,11,22,2223,0,0,0,49,536,58356
202312,356,31420,C,Macon-Bibb County  GA ,547,547,141140,0,0,0,0,0,0,4,20,3433,137,137,35344,0,0,0,0,0,0,4,20,3433
202312,356,47580,C,Warner Robins  GA ,1167,1167,314524,1,2,117,0,0,0,20,676,79374,876,876,253202,1,2,117,0,0,0,20,676,79374
202312,357,27500,C,Janesville-Beloit  WI ,233,233,68225,28,56,12195,0,0,0,4,32,8000,138,138,40408,28,56,12195,0,0,0,4,32,8000
202312,357,31540,C,Madison  WI ,1476,1476,661160,102,204,55694,24,95,33562,66,3480,523020,1398,1398,631426,96,192,53944,24,95,33562,66,3480,523020
202312,359,31860,C,Mankato  MN ,166,166,52514,1,2,200,0,0,0,16,420,59883,114,114,31058,1,2,200,0,0,0,12,345,49578
202312,360,31900,C,Mansfield  OH ,110,110,37108,5,10,1448,4,12,1143,0,0,0,81,81,27157,2,4,715,0,0,0,0,0,0
202312,365,32580,C,McAllen-Edinburg-Mission  TX ,4037,4037,967270,235,470,31571,375,1491,143209,96,627,62028,3574,3574,858650,225,450,29830,318,1265,112968,96,627,62028
202312,366,24420,C,Grants Pass  OR ,172,172,43996,5,10,2469,3,11,1977,2,16,3150,66,66,22170,5,10,2469,3,11,1977,2,16,3150
202312,366,32780,C,Medford  OR ,653,653,209082,7,14,2400,14,49,8035,59,668,105879,593,593,197629,7,14,2400,10,37,7267,50,623,100795
202312,368,32820,C,Memphis  TN-MS-AR ,3108,3108,839979,2,4,1159,3,12,3427,23,980,145856,2178,2178,601628,2,4,1159,3,12,3427,23,980,145856
202312,370,33100,C,Miami-Fort Lauderdale-Pompano Beach  FL ,5382,5382,2443608,205,410,100458,45,174,35475,419,15363,3473955,4378,4378,1799034,202,404,98845,43,168,34078,315,12811,3087960
202312,370,38940,C,Port St. Lucie  FL ,5405,5405,1585074,110,220,31568,2,6,361,58,506,105526,5385,5385,1529452,109,218,30627,0,0,0,57,471,101609
